Run 	T Sent 	T Received 	Message ID 	dT
256 	2015-04-04 15:52:57.733198 	2015-04-04 15:52:57.737412 	2 	0:00:00.004214
257 	2015-04-04 15:52:57.748192 	2015-04-04 15:52:57.752563 	1 	0:00:00.004371
258 	2015-04-04 15:52:57.763223 	2015-04-04 15:52:57.766695 	8 	0:00:00.003472
259 	2015-04-04 15:52:57.778197 	2015-04-04 15:52:57.781538 	5 	0:00:00.003341
260 	2015-04-04 15:52:57.793171 	2015-04-04 15:52:57.796557 	0 	0:00:00.003386
261 	2015-04-04 15:52:57.808255 	2015-04-04 15:52:57.811678 	5 	0:00:00.003423
262 	2015-04-04 15:52:57.823339 	2015-04-04 15:52:57.826973 	9 	0:00:00.003634
263 	2015-04-04 15:52:57.838175 	2015-04-04 15:52:57.841562 	3 	0:00:00.003387
264 	2015-04-04 15:52:57.853008 	2015-04-04 15:52:57.856472 	7 	0:00:00.003464
265 	2015-04-04 15:52:57.868204 	2015-04-04 15:52:57.871565 	6 	0:00:00.003361
266 	2015-04-04 15:52:57.882128 	2015-04-04 15:52:57.885650 	3 	0:00:00.003522
267 	2015-04-04 15:52:57.898227 	2015-04-04 15:52:57.901700 	0 	0:00:00.003473
268 	2015-04-04 15:52:57.913272 	2015-04-04 15:52:57.916886 	3 	0:00:00.003614
269 	2015-04-04 15:52:57.928204 	2015-04-04 15:52:57.931665 	6 	0:00:00.003461
270 	2015-04-04 15:52:57.943186 	2015-04-04 15:52:57.946849 	3 	0:00:00.003663
271 	2015-04-04 15:52:57.958238 	2015-04-04 15:52:57.961734 	4 	0:00:00.003496
272 	2015-04-04 15:52:57.973232 	2015-04-04 15:52:57.980282 	7 	0:00:00.007050
273 	2015-04-04 15:52:57.990694 	2015-04-04 15:52:57.994183 	1 	0:00:00.003489
274 	2015-04-04 15:52:58.004637 	2015-04-04 15:52:58.007962 	8 	0:00:00.003325
275 	2015-04-04 15:52:58.020184 	2015-04-04 15:52:58.023564 	4 	0:00:00.003380
